eta	err
8.413951416451947e-05	0.0007968307038961433
8.912509381337459e-05	0.000777592248368011
9.440608762859227e-05	0.0007550021402673892
0.0001	0.0007282569655884639
0.00010592537251772886	0.0006962751916592795
0.0001122018454301963	0.0006575703842665765
0.00011885022274370189	0.0006100558819878295
0.00012589254117941674	0.000550751385202164
0.0001333521432163324	0.00047541643690966024
0.0001412537544622754	0.0003786899548565027
0.00014962356560944327	0.0002609666356756461
0.00015848931924611142	0.0002113006350473703
0.00016788040181225607	0.0004943568404116524
0.00017782794100389227	0.0012349750762105484
0.00018836490894898002	0.003468308469283163
0.00019952623149688788	0.1145643490050314
0.00021134890398366476	0.00610956746394374
0.000223872113856834	0.003571696872142379
0.00023713737056616554	0.0027516141417398836
0.00025118864315095795	0.002347262973045993
0.00026607250597988083	0.0021069916770680916
0.0002818382931264455	0.0019481171189830494
0.000298538261891796	0.0018355024885007424
0.00031622776601683794	0.001751680227958036
0.00033496543915782756	0.001686987389834231
0.0003548133892335753	0.0016356455075709404
0.0003758374042884443	0.0015939873597021943
0.00039810717055349735	0.0015595737179833213
0.00042169650342858224	0.0015307192160743865
0.00044668359215096305	0.0015062221139620533
0.0004731512589614803	0.0014852025116608158
0.0005011872336272725	0.0014670014246142029
0.0005308844442309885	0.00145111558832453
0.0005623413251903491	0.0014371540590940432
0.0005956621435290103	0.0014248085592686282
0.000630957344480193	0.0014138327438762708
0.0006683439175686149	0.0014040274073672233
0.000707945784384138	0.0013952297357831699
0.0007498942093324559	0.0013873053701632487
0.0007943282347242813	0.0013801424593325885
0.0008413951416451947	0.0013736471437624086
0.0008912509381337459	0.0013677400843438532
0.0009440608762859235	0.001362353764569558
0.001	0.001357430372350286
0.0010592537251772898	0.0013529201212525966
0.001122018454301963	0.0013487799083882336
0.001188502227437019	0.0013449722328054486
0.0012589254117941662	0.0013414643172382033
0.001333521432163324	0.0013382273900101572
0.0014125375446227555	0.0013352360940290444
0.0014962356560944327	0.0013324679974098517
0.001584893192461114	0.0013299031859095238
0.001678804018122559	0.0013275239216606958
0.0017782794100389228	0.0013253143559689507
0.0018836490894898021	0.0013232602864338204
0.001995262314968879	0.001321348950625662
0.0021134890398366475	0.0013195688500468998
0.0022387211385683377	0.0013179095993366857
0.0023713737056616554	0.0013163617965713827
0.002511886431509582	0.001314916911318037
0.0026607250597988083	0.001313567187652407
0.002818382931264455	0.0013123055598626473
0.002985382618917957	0.001311125578945283
0.0031622776601683794	0.0013100213483136132
0.0033496543915782794	0.0013089874673859587
0.0035481338923357532	0.0013080189819651372
0.003758374042884443	0.0013071113404580993
0.003981071705534969	0.0013062603551509796
0.004216965034285823	0.0013054621678697067
0.004466835921509635	0.0013047132194627914
0.0047315125896148025	0.0013040102225942928
0.005011872336272725	0.0013033501374692402
0.005308844442309879	0.0013027301500849536
0.005623413251903491	0.0013021476527441038
0.005956621435290109	0.0013016002265353545
0.00630957344480193	0.0013010856255516558
0.006683439175686149	0.001300601762671612
0.0070794578438413735	0.0013001466966800247
0.007498942093324558	0.0012997186206334347
0.00794328234724282	0.001299315851290617
0.008413951416451947	0.0012989368195207905
0.008912509381337459	0.0012985800615684545
0.009440608762859227	0.001298244211093512
0.01	0.001297927991909082
0.010592537251772897	0.0012976302113463945
0.01122018454301963	0.0012973497541681886
0.01188502227437019	0.0012970855770091424
0.012589254117941661	0.0012968367032569813
0.01333521432163324	0.0012966022183605599
0.014125375446227554	0.0012963812655017166
0.014962356560944329	0.0012961730416206699
0.01584893192461114	0.0012959767937467416
0.01678804018122559	0.0012957918156033907
0.01778279410038923	0.0012956174444857388
0.01883649089489802	0.0012954530583560219
0.01995262314968879	0.0012952980731730185
0.021134890398366475	0.001295151940396839
0.022387211385683378	0.0012950141446919357
0.023713737056616554	0.0012948842017817552
0.025118864315095822	0.0012947616564672455
0.026607250597988085	0.001294646080773502
0.02818382931264455	0.001294537072233151
0.02985382618917957	0.00129443425228331
0.03162277660168379	0.001294337264774173
0.033496543915782793	0.0012942457745776536
0.03548133892335753	0.0012941594662905123
0.03758374042884443	0.0012940780430202874
0.03981071705534969	0.0012940012252562342
0.042169650342858224	0.0012939287498101252
0.04466835921509635	0.0012938603688266415
0.04731512589614803	0.0012937958488596151
0.05011872336272725	0.0012937349700051577
0.05308844442309879	0.0012936775250910059
0.05623413251903491	0.0012936233189175094
0.059566214352901097	0.0012935721675434114
0.0630957344480193	0.0012935238976207065
0.06683439175686148	0.0012934783457699418
0.07079457843841373	0.00129343535798995
0.07498942093324558	0.001293394789107916
0.07943282347242822	0.0012933565022632363
0.08413951416451948	0.001293320368419685
0.08912509381337459	0.0012932862659102763
0.09440608762859226	0.001293254080008928
0.1	0.0012932237025279976
0.10592537251772897	0.0012931950314343111
0.1122018454301963	0.0012931679705023083
0.1188502227437019	0.001293142428971257
0.12589254117941662	0.0012931183212297611
0.1333521432163324	0.0012930955665314688
0.14125375446227553	0.0012930740886953288
0.1496235656094433	0.0012930538158622735
0.16788040181225589	0.0012930166178650273
0.1883649089489802	0.0012929834749025127
0.21134890398366477	0.0012929539439757102
0.23713737056616552	0.0012929276306816368
0.26607250597988086	0.0012929041838321766
0.2985382618917957	0.0012928832906989058
0.3548133892335753	0.0012928561383809566
0.4216965034285822	0.0012928332973496603
0.5308844442309879	0.001292808380867316
0.6683439175686149	0.0012927885927190921
0.9440608762859226	0.0012927662766822555
1.0	0.0012927632510014255
