eta	err
0.0001333521432163324	2.056847942753587
0.00014962356560944327	2.071009482363151
0.00016788040181225588	2.0843930177565277
0.0001883649089489802	2.0970147383996216
0.00021134890398366476	2.108889456357137
0.00023713737056616554	2.1200320262856867
0.00026607250597988083	2.1304584288291393
0.00029853826189179573	2.1401865205608464
0.00033496543915782794	2.1492364732858134
0.0003758374042884443	2.157630940553854
0.0004466835921509635	2.169049069258947
0.000530884444230988	2.179142794875472
0.000630957344480193	2.1880138101877535
0.0007943282347242822	2.1981241389936215
0.0010592537251772898	2.2083591606423174
0.0014962356560944327	2.2177426079240687
0.002511886431509582	2.227384226109793
0.00630957344480193	2.23651498637796
0.06683439175686148	2.2456076832301677
0.6683439175686136	2.2548635240708954
100.0	2.258836581358894
