eta	err
2.6607250597988086e-06	0.013243702662397374
2.818382931264455e-06	0.013186561486852273
2.9853826189179572e-06	0.013126030449333628
3.162277660168379e-06	0.013061908195770393
3.3496543915782793e-06	0.012993981381113778
3.548133892335753e-06	0.012922023951510713
3.7583740428844434e-06	0.012845796383068814
3.981071705534969e-06	0.012765044874509808
4.216965034285822e-06	0.012679500490876152
4.466835921509635e-06	0.012588878255243905
4.731512589614803e-06	0.01249287618522239
5.011872336272725e-06	0.012391174270787439
5.308844442309879e-06	0.01228343338980275
5.623413251903491e-06	0.012169294157308106
5.956621435290109e-06	0.012048375704439052
6.30957344480193e-06	0.011920274382535647
6.683439175686149e-06	0.011784562387724235
7.079457843841373e-06	0.011640786300950763
7.498942093324558e-06	0.011488465538100791
7.943282347242822e-06	0.011327090704502366
